66,_40D0WITLM24818,021,230000500002        ,PALTA ZUTANO - PRE PROCESADO,2014-02-28 15:30:23.650,KGR ,020501      ,006            ,005,413.02,35.0,378.02,20.0,0006,003,ZUTANO TOPA TOPA
67,_40H0ZNPB224818,001,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-04 17:07:13.553,KGR ,020201      ,006            ,005,2005.63,176.75,1828.88,101.0,0006,002,HASS TOPATOPA
68,_40H0ZNPB224818,002,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-04 17:07:13.553,KGR ,020202      ,006            ,005,1608.47,141.75,1466.72,81.0,0006,002,HASS TOPATOPA
69,_40H0ZNPB224818,003,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-04 17:07:13.573,KGR ,020203      ,006            ,005,496.45,43.75,452.7,25.0,0006,002,HASS TOPATOPA
70,_40H0ZNPB224818,004,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-04 17:07:13.573,KGR ,020301      ,006            ,005,3614.12,318.5,3295.62,182.0,0006,002,HASS TOPATOPA
71,_40H0ZNPB224818,005,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-04 17:07:13.577,KGR ,020302      ,006            ,005,5738.9,505.75,5233.15,289.0,0006,002,HASS TOPATOPA
72,_40H0ZNPB224818,006,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-04 17:07:13.577,KGR ,020303      ,006            ,005,4507.72,397.25,4110.47,227.0,0006,002,HASS TOPATOPA
73,_40H0ZNPB224818,007,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-04 17:07:13.580,KGR ,020304      ,006            ,005,8558.71,754.25,7804.46,431.0,0006,002,HASS TOPATOPA
74,_40J14RU4735081,001,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.267,KGR ,020201      ,006            ,005,281.25,26.25,255.0,15.0,0006,002,HASS TOPATOPA
75,_40J14RU4735081,002,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.267,KGR ,020202      ,006            ,005,899.99,84.0,815.99,48.0,0006,002,HASS TOPATOPA
76,_40J14RU4735081,003,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.270,KGR ,020203      ,006            ,005,393.75,36.75,357.0,21.0,0006,002,HASS TOPATOPA
77,_40J14RU4735081,004,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.270,KGR ,020301      ,006            ,005,862.49,80.5,781.99,46.0,0006,002,HASS TOPATOPA
78,_40J14RU4735081,005,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.270,KGR ,020302      ,006            ,005,375.0,35.0,340.0,20.0,0006,002,HASS TOPATOPA
79,_40J14RU4735081,006,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.273,KGR ,020303      ,006            ,005,1331.24,124.25,1206.99,71.0,0006,002,HASS TOPATOPA
80,_40J14RU4735081,007,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.273,KGR ,020304      ,006            ,005,1068.74,99.75,968.99,57.0,0006,002,HASS TOPATOPA
81,_40J14RU4735081,008,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.277,KGR ,020401      ,006            ,005,131.24,12.25,118.99,7.0,0006,002,HASS TOPATOPA
82,_40J14RU4735081,009,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.277,KGR ,020403      ,006            ,005,131.24,12.25,118.99,7.0,0006,002,HASS TOPATOPA
83,_40J14RU4735081,010,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.280,KGR ,030101      ,006            ,005,412.5,38.5,374.0,22.0,0006,002,HASS TOPATOPA
84,_40J14RU4735081,011,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.280,KGR ,030102      ,006            ,005,656.24,61.25,594.99,35.0,0006,002,HASS TOPATOPA
85,_40J14RU4735081,012,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.280,KGR ,030103      ,006            ,005,712.49,66.5,645.99,38.0,0006,002,HASS TOPATOPA
86,_40J14RU4735081,013,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.283,KGR ,030104      ,006            ,005,3056.22,285.25,2770.97,163.0,0006,002,
87,_40J14RU4735081,014,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.287,KGR ,030202      ,006            ,005,131.24,12.25,118.99,7.0,0006,002,
88,_40J14RU4735081,015,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.287,KGR ,030203      ,006            ,005,206.25,19.25,187.0,11.0,0006,002,
89,_40J14RU4735081,016,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.290,KGR ,030204      ,006            ,005,1687.48,157.5,1529.98,90.0,0006,002,HASS TOPATOPA
90,_40J14RU4735081,017,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.290,KGR ,030301      ,006            ,005,581.24,54.25,526.99,31.0,0006,002,HASS TOPATOPA
91,_40J14RU4735081,018,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.307,KGR ,030303      ,006            ,005,431.25,40.25,391.0,23.0,0006,002,HASS TOPATOPA
92,_40J14RU4735081,019,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-06 19:09:41.313,KGR ,030304      ,006            ,005,393.75,36.75,357.0,21.0,0006,002,HASS TOPATOPA
93,_41312MD3Y35081,001,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-26 19:04:04.687,KGR ,020102      ,005            ,005,2474.45,222.25,2252.2,127.0,0006,002,HASS TOPATOPA
94,_41312MD3Y35081,002,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-26 19:04:04.707,KGR ,020103      ,005            ,005,1305.42,117.25,1188.17,67.0,0006,002,HASS TOPATOPA
95,_41312MD3Y35081,003,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-26 19:04:04.710,KGR ,020202      ,006            ,005,1169.03,105.0,1064.03,60.0,0006,002,HASS TOPATOPA
96,_41312MD3Y35081,004,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-26 19:04:04.710,KGR ,020203      ,006            ,005,4033.16,362.25,3670.91,207.0,0006,002,HASS TOPATOPA
97,_41312MD3Y35081,005,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-26 19:04:04.717,KGR ,020301      ,006            ,005,993.68,89.25,904.43,51.0,0006,002,HASS TOPATOPA
98,_41312MD3Y35081,006,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-26 19:04:04.717,KGR ,020302      ,006            ,005,2883.61,259.0,2624.61,148.0,0006,002,HASS TOPATOPA
99,_41312MD3Y35081,007,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-26 19:04:04.720,KGR ,020303      ,006            ,005,2260.13,203.0,2057.13,116.0,0006,002,HASS TOPATOPA
100,_41312MD3Y35081,008,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-26 19:04:04.720,KGR ,020304      ,006            ,005,1188.52,106.75,1081.77,61.0,0006,002,HASS TOPATOPA
101,_41411PRTI35081,001,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-27 18:36:25.170,KGR ,020101      ,006            ,005,428.71,38.5,390.21,22.0,0006,002,HASS TOPATOPA
102,_41411PRTI35081,002,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-27 18:36:25.170,KGR ,020202      ,006            ,005,1481.01,133.0,1348.01,76.0,0006,002,HASS TOPATOPA
103,_41411PRTI35081,003,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-27 18:36:25.170,KGR ,020301      ,006            ,005,1169.22,105.0,1064.22,60.0,0006,002,HASS TOPATOPA
104,_41411PRTI35081,004,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-27 18:36:25.173,KGR ,020401      ,006            ,005,5631.74,505.75,5125.99,289.0,0006,002,HASS TOPATOPA
105,_41411PRTI35081,005,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-27 18:36:25.173,KGR ,020402      ,006            ,005,9080.93,815.5,8265.43,466.0,0006,002,HASS TOPATOPA
106,_41411PRTI35081,006,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-27 18:36:25.180,KGR ,020403      ,006            ,005,1519.99,136.5,1383.49,78.0,0006,002,HASS TOPATOPA
107,_41411PRTI35081,007,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-27 18:36:25.180,KGR ,020404      ,006            ,005,194.87,17.5,177.37,10.0,0006,002,HASS TOPATOPA
108,_41411PRTI35081,008,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-27 18:36:25.183,KGR ,020201      ,006            ,005,701.53,63.0,638.53,36.0,0006,002,HASS TOPATOPA
109,_4150ZD8AZ35081,001,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.627,KGR ,020101      ,006            ,005,511.32,47.25,464.07,27.0,0006,002,HASS TOPATOPA
110,_4150ZD8AZ35081,002,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.627,KGR ,020102      ,005            ,005,1666.52,154.0,1512.52,88.0,0006,002,HASS TOPATOPA
111,_4150ZD8AZ35081,003,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.630,KGR ,020103      ,005            ,005,1950.59,180.25,1770.34,103.0,0006,002,HASS TOPATOPA
112,_4150ZD8AZ35081,004,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.630,KGR ,020201      ,006            ,005,624.95,57.75,567.2,33.0,0006,002,HASS TOPATOPA
113,_4150ZD8AZ35081,005,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.630,KGR ,020202      ,006            ,005,227.25,21.0,206.25,12.0,0006,002,HASS TOPATOPA
114,_4150ZD8AZ35081,006,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.633,KGR ,020402      ,006            ,005,227.25,21.0,206.25,12.0,0006,002,HASS TOPATOPA
115,_4150ZD8AZ35081,007,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.633,KGR ,020403      ,006            ,005,3636.05,336.0,3300.05,192.0,0006,002,HASS TOPATOPA
116,_4150ZD8AZ35081,008,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.637,KGR ,020404      ,006            ,005,3333.04,308.0,3025.04,176.0,0006,002,HASS TOPATOPA
117,_4150ZD8AZ35081,009,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.653,KGR ,030101      ,006            ,005,94.69,8.75,85.94,5.0,0006,002,HASS TOPATOPA
118,_4150ZD8AZ35081,010,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.657,KGR ,030103      ,006            ,005,1950.59,180.25,1770.34,103.0,0006,002,HASS TOPATOPA
